_id,created_at,tweet_content,keyword,user_location,entities,classification
ObjectId(60995a43b936924605203e52),2021-05-10 16:05:05,"só me aparece calça jogger na shein, puta que pariu, que coisa feia",['SHEIN'],Manaus,"{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}","[{""classification"":false,""created_at"":""2021-05-10T16:19:54.355Z""},{""classification"":false,""created_at"":""2021-05-11T12:34:45.458Z""}]"
ObjectId(60995a43b936924605203d23),2021-05-10 15:22:43,"se espremer o universitário no final do semestre sai um caldo preto que é uma mistura de café, coca cola e ódio",['Coca cola'],"Manaus, Brasil","{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}","[{""classification"":false,""created_at"":""2021-05-10T17:26:19.398Z""},{""classification"":true,""created_at"":""2021-05-11T02:33:30.100Z""}]"
ObjectId(60995a43b936924605203d38),2021-05-10 15:24:38,@pitangaOp Eu uso o nubank,['Nubank'],"Rio de Janeiro, Brasil","{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'pitangaOp', 'name': 'AFRORED', 'id': 3152804963, 'id_str': '3152804963', 'indices': [0, 10]}], 'symbols': []}","[{""classification"":true,""created_at"":""2021-05-10T21:57:05.559Z""},{""classification"":true,""created_at"":""2021-05-11T02:29:39.856Z""}]"
ObjectId(60995a43b936924605203d54),2021-05-10 15:28:50,O povo aqui pensa que é brincadeira eu fico sedenta e gente na moral faz uns 4 dias que não tomo ou até mais e nem comer consigo 😔 mas é pro meu bem não é bom tá tomando 3L de coca por dia igual eu tava,[],None,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'pocahontasborel', 'name': 'pocahontas do borel 🇾🇪', 'id': 814262977, 'id_str': '814262977', 'indices': [3, 19]}], 'symbols': []}","[{""classification"":true,""created_at"":""2021-05-10T16:09:50.401Z""},{""classification"":false,""created_at"":""2021-05-10T22:19:16.036Z""},{""classification"":true,""created_at"":""2021-05-11T00:55:17.300Z""}]"
ObjectId(60995a43b936924605203d7b),2021-05-10 15:34:25,@fefeandrade5 alô @nubank ajuda nois kkkk,['Nubank'],"Uberlândia, Brasil","{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'fefeandrade5', 'name': 'fefe andrade', 'id': 1328535866726371328, 'id_str': '1328535866726371328', 'indices': [0, 13]}, {'screen_name': 'nubank', 'name': 'Nubank', 'id': 2319390320, 'id_str': '2319390320', 'indices': [18, 25]}], 'symbols': []}",
ObjectId(60995a43b936924605203d96),2021-05-10 15:39:00,Eu sou cadelinha da Boticário 😔,['Boticário'],"Konoha, aldeia da folha ","{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}","[{""classification"":true,""created_at"":""2021-05-11T00:55:19.652Z""},{""classification"":true,""created_at"":""2021-05-12T05:50:36.588Z""}]"
ObjectId(60995a43b936924605203da6),2021-05-10 15:40:42,@MussumAlive Shein em questão de roupas !,['SHEIN'],"Rio de Janeiro, Brasil","{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'MussumAlive', 'name': 'Leandro Santos | Mussum Alive', 'id': 20771988, 'id_str': '20771988', 'indices': [0, 12]}], 'symbols': []}","[{""classification"":true,""created_at"":""2021-05-10T16:14:24.302Z""},{""classification"":true,""created_at"":""2021-05-10T21:57:26.426Z""},{""classification"":true,""created_at"":""2021-05-11T04:44:20.012Z""}]"
ObjectId(60995a43b936924605203dd5),2021-05-10 15:49:22,@eimattt @PedroSeschini matt vc ja viu o nike shox cdg? kk...,['Nike'],"Atlanta, GA","{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'eimattt', 'name': 'tranqueira', 'id': 1022556873361432577, 'id_str': '1022556873361432577', 'indices': [0, 8]}, {'screen_name': 'PedroSeschini', 'name': '𝖕𝖊𝖉𝖗𝖔𝖘𝖊𝖘𝖈𝖍𝖎𝖓𝖎 🩸🐉', 'id': 4013112622, 'id_str': '4013112622', 'indices': [9, 23]}], 'symbols': []}","[{""classification"":true,""created_at"":""2021-05-10T19:08:38.356Z""},{""classification"":true,""created_at"":""2021-05-10T22:00:05.598Z""}]"
ObjectId(60995a43b936924605203de1),2021-05-10 15:51:31,"@dudiskkjk entre Nike e Adidas

prefiro vc",['Nike'],na sua casa bb,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'dudiskkjk', 'name': 'dudis ama gustavo', 'id': 1317794972012347392, 'id_str': '1317794972012347392', 'indices': [0, 10]}], 'symbols': []}","[{""classification"":true,""created_at"":""2021-05-10T18:08:27.823Z""}]"
ObjectId(60995a43b936924605203de4),2021-05-10 15:52:09,Nubank caiu?,['Nubank'],None,"{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}",
ObjectId(60995a43b936924605203df3),2021-05-10 15:54:01,Medo de comprar calça na shein e ser taxada,['SHEIN'],"Jacarepaguá, Rio de Janeiro","{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}","[{""classification"":false,""created_at"":""2021-05-10T19:09:47.562Z""},{""classification"":false,""created_at"":""2021-05-10T19:46:50.529Z""},{""classification"":false,""created_at"":""2021-05-11T01:58:43.542Z""}]"
ObjectId(60995a43b936924605203df6),2021-05-10 15:54:34,"Aquela Coca Cola no teclado do notebook, na sexta, era o que faltava pro pouco de ânimo que ainda existia nesse isolamento.",['Coca cola'],Crateús /Fortaleza /São Paulo,"{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}","[{""classification"":true,""created_at"":""2021-05-11T02:33:39.348Z""}]"
ObjectId(60995a43b936924605203dfb),2021-05-10 15:55:27,Eu só queria um amigo membro da Nike 🥺🥺,['Nike'],"Paranaguá, Brasil","{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}","[{""classification"":false,""created_at"":""2021-05-10T17:27:26.195Z""},{""classification"":false,""created_at"":""2021-05-10T17:28:54.985Z""},{""classification"":true,""created_at"":""2021-05-10T19:46:38.944Z""}]"
ObjectId(60995a43b936924605203e02),2021-05-10 15:54:52,Meu nubank não quer abrir acho que é um sinal pra eu não comprar o manga vou tentar mais uma vez se abrir eu compro,['Nubank'],None,"{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}","[{""classification"":true,""created_at"":""2021-05-10T17:23:07.594Z""},{""classification"":false,""created_at"":""2021-05-10T19:45:30.311Z""},{""classification"":false,""created_at"":""2021-05-11T04:43:39.414Z""}]"
ObjectId(60995a43b936924605203e07),2021-05-10 15:56:58,tweet atemporal,[],Málaga,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'andreeagalera', 'name': 'andreaa♡', 'id': 1175033158586314752, 'id_str': '1175033158586314752', 'indices': [3, 17]}], 'symbols': []}","[{""classification"":true,""created_at"":""2021-05-10T21:57:47.500Z""},{""classification"":true,""created_at"":""2021-05-11T15:35:27.670Z""}]"
ObjectId(60995a43b936924605203e13),2021-05-10 15:58:33,@souojuao @nubank O golpe kkkkkkkkkkkkk,['Nubank'],None,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'souojuao', 'name': 'João', 'id': 3373096785, 'id_str': '3373096785', 'indices': [0, 9]}, {'screen_name': 'nubank', 'name': 'Nubank', 'id': 2319390320, 'id_str': '2319390320', 'indices': [10, 17]}], 'symbols': []}","[{""classification"":false,""created_at"":""2021-05-10T17:12:59.502Z""},{""classification"":false,""created_at"":""2021-05-10T17:27:22.248Z""},{""classification"":true,""created_at"":""2021-05-10T21:57:57.250Z""}]"
ObjectId(60995a43b936924605203e14),2021-05-10 15:58:37,shein filha da puta meu pedido n sai do lugar desde 4 de maio se eu perder meu dinheiro vou ficar puta,['SHEIN'],None,"{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}","[{""classification"":false,""created_at"":""2021-05-10T19:32:20.252Z""},{""classification"":false,""created_at"":""2021-05-10T21:55:38.476Z""},{""classification"":false,""created_at"":""2021-05-11T15:34:52.346Z""}]"
ObjectId(60995a43b936924605203e18),2021-05-10 15:58:18,"Alô @nubank, quero pagar meus boletos mas o app não deixa 🥲",['Nubank'],"Porto Alegre, Brasil","{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'nubank', 'name': 'Nubank', 'id': 2319390320, 'id_str': '2319390320', 'indices': [4, 11]}], 'symbols': []}","[{""classification"":false,""created_at"":""2021-05-11T04:44:22.795Z""},{""classification"":false,""created_at"":""2021-05-12T05:50:33.916Z""}]"
ObjectId(60995a43b936924605203d11),2021-05-10 15:21:14,"Ressaca: 🤢

Euuu: porra era so uma Coca cola estalando agora.😅",['Coca cola'],03/11/2020💙👣,"{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}","[{""classification"":true,""created_at"":""2021-05-11T02:30:23.847Z""},{""classification"":true,""created_at"":""2021-05-11T02:31:53.536Z""}]"
ObjectId(60995a43b936924605203d0d),2021-05-10 15:20:56,A shein deve andar a fazer mais dinheiro que a Nike a brincar,"['Nike', 'SHEIN']","Ilha de França, França","{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}","[{""classification"":false,""created_at"":""2021-05-10T16:10:14.884Z""},{""classification"":false,""created_at"":""2021-05-10T16:20:58.204Z""},{""classification"":true,""created_at"":""2021-05-11T12:26:06.106Z""}]"
ObjectId(60995a43b936924605203d40),2021-05-10 15:25:20,Eu só queria entender pq a nubank não aumenta meu limite do cartão kkkk,['Nubank'],ZN,"{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}","[{""classification"":false,""created_at"":""2021-05-10T19:43:09.870Z""},{""classification"":false,""created_at"":""2021-05-10T22:01:49.600Z""},{""classification"":false,""created_at"":""2021-05-11T02:32:58.264Z""}]"
ObjectId(60995a43b936924605203d41),2021-05-10 15:25:21,Eu te amo coca cola de café eu te amo,['Coca cola'],"Vila Velha, Brasil","{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}","[{""classification"":true,""created_at"":""2021-05-10T18:12:30.854Z""}]"
ObjectId(60995a43b936924605203d43),2021-05-10 15:25:22,@AguiarKallil @marcoslonguini @RodrigoBuenoTV @adidasbrasil @underarmourbr @pumabrasil @Nike Pq não tem opção.,['Nike'],Corinthianópolis,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'AguiarKallil', 'name': 'KALLIL AGUIAR 🤠🚜', 'id': 1287523616394027010, 'id_str': '1287523616394027010', 'indices': [0, 13]}, {'screen_name': 'marcoslonguini', 'name': 'Z.', 'id': 1134073321308508160, 'id_str': '1134073321308508160', 'indices': [14, 29]}, {'screen_name': 'RodrigoBuenoTV', 'name': 'Rodrigo Bueno', 'id': 45385616, 'id_str': '45385616', 'indices': [30, 45]}, {'screen_name': 'adidasbrasil', 'name': 'adidasbrasil', 'id': 42894971, 'id_str': '42894971', 'indices': [46, 59]}, {'screen_name': 'underarmourbr', 'name': 'Under Armour Brasil', 'id': 2327577853, 'id_str': '2327577853', 'indices': [60, 74]}, {'screen_name': 'pumabrasil', 'name': 'pumabrasil', 'id': 281551749, 'id_str': '281551749', 'indices': [75, 86]}, {'screen_name': 'Nike', 'name': 'Nike', 'id': 415859364, 'id_str': '415859364', 'indices': [87, 92]}], 'symbols': []}",
ObjectId(60995a43b936924605203d60),2021-05-10 15:30:26,"@jung_dede Vê no mercado livre. Eu comprei lá. Mas encontrei lojas na cidade q só vendia xiaomi também, os dois saiam na msm c frete",['Xiaomi'],borderland,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'jung_dede', 'name': 'Deza a sobrevivente', 'id': 1176417595098107905, 'id_str': '1176417595098107905', 'indices': [0, 10]}], 'symbols': []}","[{""classification"":true,""created_at"":""2021-05-10T18:07:50.296Z""},{""classification"":true,""created_at"":""2021-05-10T18:24:23.094Z""}]"
ObjectId(60995a43b936924605203d65),2021-05-10 15:31:28,Nike tá roubando meu dinheiro todo,['Nike'],None,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'lucksdelux', 'name': 'Luckzera', 'id': 1178389664039919617, 'id_str': '1178389664039919617', 'indices': [3, 14]}], 'symbols': []}","[{""classification"":false,""created_at"":""2021-05-11T03:56:08.625Z""},{""classification"":false,""created_at"":""2021-05-12T02:09:53.941Z""}]"
ObjectId(60995a43b936924605203d70),2021-05-10 15:32:57,shein shoppe e amazon são areas extremamente perigosas pra mim,['SHEIN'],62,"{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}","[{""classification"":false,""created_at"":""2021-05-10T18:08:13.245Z""},{""classification"":true,""created_at"":""2021-05-11T00:55:22.115Z""}]"
ObjectId(60995a43b936924605203d74),2021-05-10 15:33:25,Alguém com problema pra pagar boleto no nubank? O negócio não conclui,['Nubank'],None,"{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}","[{""classification"":false,""created_at"":""2021-05-10T16:12:09.156Z""},{""classification"":false,""created_at"":""2021-05-10T20:00:13.771Z""},{""classification"":false,""created_at"":""2021-05-10T21:56:52.526Z""}]"
ObjectId(60995a43b936924605203d87),2021-05-10 15:36:24,Enfim com o nubank em mãos 🙌🏻,['Nubank'],"Carazinho, Brasil","{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}","[{""classification"":true,""created_at"":""2021-05-10T16:14:16.630Z""}]"
ObjectId(60995a43b936924605203d8b),2021-05-10 15:37:05,"@macaterrivel7 Hoje eu não estarei presente pra perguntar se você quer coca cola, se contenha kkkkkkkkkkkkkkkkkk",['Coca cola'],None,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'macaterrivel7', 'name': 'Sem Saudades', 'id': 1214277526022848512, 'id_str': '1214277526022848512', 'indices': [0, 14]}], 'symbols': []}",
ObjectId(60995a43b936924605203d93),2021-05-10 15:38:41,@mosalxh mano qnd chegou eu não acredito velho mas vou comprar a vermelha da nike pago pau demais nela,['Nike'],None,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'mosalxh', 'name': 'tayná.', 'id': 1011715480795705344, 'id_str': '1011715480795705344', 'indices': [0, 8]}], 'symbols': []}","[{""classification"":true,""created_at"":""2021-05-11T12:33:27.084Z""},{""classification"":true,""created_at"":""2021-05-11T12:34:28.696Z""}]"
ObjectId(60995a43b936924605203e28),2021-05-10 15:59:11,@Guizinxl_038 trabalhar pra encher meu guarda roupa de nike e lala 😔,['Nike'],None,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'Guizinxl_038', 'name': 'famoso capa da gaita$2', 'id': 1243948719579508736, 'id_str': '1243948719579508736', 'indices': [0, 13]}], 'symbols': []}","[{""classification"":true,""created_at"":""2021-05-10T16:08:37.741Z""}]"
ObjectId(60995a43b936924605203e47),2021-05-10 16:04:34,eu uso tênis da nike e calça da adidas quero que se foda,['Nike'],sp,"{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}","[{""classification"":false,""created_at"":""2021-05-12T05:48:21.098Z""}]"
ObjectId(60995a43b936924605203d0c),2021-05-10 15:20:49,@Gaabriel_Biiel Se eu for comprar tudo que tá nos meus favoritos na Shein kkkkkkkkkkkk,['SHEIN'],"Batistini, São Bernardo do Cam","{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'Gaabriel_Biiel', 'name': 'G Barbosa', 'id': 139812182, 'id_str': '139812182', 'indices': [0, 15]}], 'symbols': []}",
ObjectId(60995a43b936924605203d14),2021-05-10 15:21:30,"I eu q tava fazendo bico fiz uma compra de 170 conto na shein, e duas semanas depois fui dispensado ? 🤡",['SHEIN'],011 Capital das Nota$,"{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}","[{""classification"":false,""created_at"":""2021-05-11T02:33:08.926Z""},{""classification"":false,""created_at"":""2021-05-11T03:57:30.893Z""},{""classification"":false,""created_at"":""2021-05-11T15:37:16.139Z""}]"
ObjectId(60995a43b936924605203d2d),2021-05-10 15:23:19,minha blusinha da shein chegou to feliz,['SHEIN'],🏳️‍🌈⃤,"{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}","[{""classification"":true,""created_at"":""2021-05-10T16:21:12.093Z""},{""classification"":true,""created_at"":""2021-05-10T19:08:44.282Z""}]"
ObjectId(60995a43b936924605203d36),2021-05-10 15:24:21,chego notificacao do nubank achei q era eu recebendo mas nem isso,['Nubank'],horror spunk —–· ela/dela,"{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}","[{""classification"":false,""created_at"":""2021-05-11T01:55:28.929Z""}]"
ObjectId(60995a43b936924605203d4a),2021-05-10 15:27:21,minha comprinhas da shein chegaram🥺,['SHEIN'],"Lagoa da Prata, Brasil","{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}","[{""classification"":true,""created_at"":""2021-05-10T18:25:23.491Z""},{""classification"":true,""created_at"":""2021-05-10T19:45:08.566Z""},{""classification"":true,""created_at"":""2021-05-11T12:40:09.384Z""}]"
ObjectId(60995a43b936924605203d6e),2021-05-10 15:32:57,@futebol_info @GALOMETALDiret @AtaqueMarketing Nike perdeu força pra caralho,['Nike'],None,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'futebol_info', 'name': 'Planeta do Futebol 🌎', 'id': 193500696, 'id_str': '193500696', 'indices': [0, 13]}, {'screen_name': 'GALOMETALDiret', 'name': 'GALO METAL 😷', 'id': 424144615, 'id_str': '424144615', 'indices': [14, 29]}, {'screen_name': 'AtaqueMarketing', 'name': 'Ataque Marketing Esportivo', 'id': 121522082, 'id_str': '121522082', 'indices': [30, 46]}], 'symbols': []}","[{""classification"":true,""created_at"":""2021-05-11T02:32:46.175Z""}]"
ObjectId(60995a43b936924605203d6f),2021-05-10 15:32:43,quando minhas coisa da shein chegar qm sera eu vo flooda de foto,['SHEIN'],"i just wanna go back 사랑도 아픔도 모 I wanna kill myself, i wanna kill myself 내가 더 망가지기 전.","{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}","[{""classification"":true,""created_at"":""2021-05-11T02:29:28.401Z""}]"
ObjectId(60995a43b936924605203d78),2021-05-10 15:34:13,"Estatura média ✅
Joga futebol como um Deus ✅
Usa Nike ✅
Pretinho ✅
Postura de jogador caro ✅
Nunca perdeu 1x1 ✅

Tudo isso no pai aqui 🤗🙅🏾‍♂️",['Nike']," 𝐶𝐺, 𝑝𝑎𝑙𝑚𝑎𝑟𝑒𝑠","{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'iuryLima07', 'name': 'ɪᴜʀʏ ʟɪᴍᴀ 🇵🇹🌟', 'id': 1168654527567945733, 'id_str': '1168654527567945733', 'indices': [3, 14]}], 'symbols': []}",
ObjectId(60995a43b936924605203d8a),2021-05-10 15:37:03,Um conjunto Nike 456 kkkkkkkkk,['Nike'],"Lagoa da Prata, Brasil","{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}",
ObjectId(60995a43b936924605203d8d),2021-05-10 15:37:09,@nubank @ygorsf1997 @Apple Para vcs tbm,['Nubank'],SP,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'nubank', 'name': 'Nubank', 'id': 2319390320, 'id_str': '2319390320', 'indices': [0, 7]}, {'screen_name': 'ygorsf1997', 'name': 'ygor francisco', 'id': 2857344051, 'id_str': '2857344051', 'indices': [8, 19]}, {'screen_name': 'Apple', 'name': 'Apple', 'id': 380749300, 'id_str': '380749300', 'indices': [20, 26]}], 'symbols': []}","[{""classification"":false,""created_at"":""2021-05-10T16:20:48.257Z""},{""classification"":true,""created_at"":""2021-05-11T04:44:32.743Z""}]"
